x,y,width,height,color
350,450,24,24,"[143, 219, 70, 86]"
350,475,24,24,"[143, 219, 70, 86]"
350,500,24,24,"[168, 118, 62, 66]"
350,525,24,24,"[143, 219, 70, 86]"
350,550,24,24,"[143, 219, 70, 86]"
350,575,24,24,"[168, 118, 62, 66]"
350,600,24,24,"[73, 109, 250, 98]"
350,625,24,24,"[143, 219, 70, 86]"
350,650,24,24,"[143, 219, 70, 86]"
350,675,24,24,"[143, 219, 70, 86]"
350,700,24,24,"[168, 118, 62, 66]"
350,725,24,24,"[143, 219, 70, 86]"
350,750,24,24,"[168, 118, 62, 66]"
350,775,24,24,"[73, 109, 250, 98]"
350,800,24,24,"[73, 109, 250, 98]"
350,825,24,24,"[168, 118, 62, 66]"
350,850,24,24,"[143, 219, 70, 86]"
350,875,24,24,"[168, 118, 62, 66]"
350,900,24,24,"[168, 118, 62, 66]"
350,925,24,24,"[143, 219, 70, 86]"
350,950,24,24,"[143, 219, 70, 86]"
350,975,24,24,"[73, 109, 250, 98]"
350,1000,24,24,"[168, 118, 62, 66]"
350,1025,24,24,"[168, 118, 62, 66]"
375,0,24,24,"[73, 109, 250, 98]"
375,25,24,24,"[73, 109, 250, 98]"
375,50,24,24,"[143, 219, 70, 86]"
375,75,24,24,"[143, 219, 70, 86]"
375,100,24,24,"[168, 118, 62, 66]"
375,125,24,24,"[73, 109, 250, 98]"
375,150,24,24,"[73, 109, 250, 98]"
375,175,24,24,"[143, 219, 70, 86]"
375,200,24,24,"[168, 118, 62, 66]"
375,225,24,24,"[143, 219, 70, 86]"
375,250,24,24,"[168, 118, 62, 66]"
375,275,24,24,"[168, 118, 62, 66]"
375,300,24,24,"[143, 219, 70, 86]"
375,325,24,24,"[168, 118, 62, 66]"
375,350,24,24,"[73, 109, 250, 98]"
375,375,24,24,"[73, 109, 250, 98]"
375,400,24,24,"[73, 109, 250, 98]"
375,425,24,24,"[73, 109, 250, 98]"
375,450,24,24,"[143, 219, 70, 86]"
375,475,24,24,"[73, 109, 250, 98]"
375,500,24,24,"[143, 219, 70, 86]"
375,525,24,24,"[143, 219, 70, 86]"
375,550,24,24,"[168, 118, 62, 66]"
375,575,24,24,"[73, 109, 250, 98]"
375,600,24,24,"[73, 109, 250, 98]"
375,625,24,24,"[168, 118, 62, 66]"
375,650,24,24,"[143, 219, 70, 86]"
375,675,24,24,"[73, 109, 250, 98]"
375,700,24,24,"[73, 109, 250, 98]"
375,725,24,24,"[143, 219, 70, 86]"
375,750,24,24,"[73, 109, 250, 98]"
375,775,24,24,"[143, 219, 70, 86]"
375,800,24,24,"[143, 219, 70, 86]"
375,825,24,24,"[143, 219, 70, 86]"
375,850,24,24,"[168, 118, 62, 66]"
375,875,24,24,"[168, 118, 62, 66]"
375,900,24,24,"[73, 109, 250, 98]"
375,925,24,24,"[143, 219, 70, 86]"
375,950,24,24,"[168, 118, 62, 66]"
375,975,24,24,"[168, 118, 62, 66]"
375,1000,24,24,"[168, 118, 62, 66]"
375,1025,24,24,"[168, 118, 62, 66]"
400,0,24,24,"[168, 118, 62, 66]"
400,25,24,24,"[168, 118, 62, 66]"
400,50,24,24,"[168, 118, 62, 66]"
400,75,24,24,"[143, 219, 70, 86]"
400,100,24,24,"[143, 219, 70, 86]"
400,125,24,24,"[143, 219, 70, 86]"
400,150,24,24,"[143, 219, 70, 86]"
400,175,24,24,"[73, 109, 250, 98]"
400,200,24,24,"[143, 219, 70, 86]"
400,225,24,24,"[143, 219, 70, 86]"
400,250,24,24,"[143, 219, 70, 86]"
400,275,24,24,"[143, 219, 70, 86]"
400,300,24,24,"[143, 219, 70, 86]"
400,325,24,24,"[168, 118, 62, 66]"
400,350,24,24,"[73, 109, 250, 98]"
400,375,24,24,"[143, 219, 70, 86]"
400,400,24,24,"[73, 109, 250, 98]"
400,425,24,24,"[73, 109, 250, 98]"
400,450,24,24,"[143, 219, 70, 86]"
400,475,24,24,"[168, 118, 62, 66]"
400,500,24,24,"[143, 219, 70, 86]"
400,525,24,24,"[143, 219, 70, 86]"
400,550,24,24,"[73, 109, 250, 98]"
400,575,24,24,"[143, 219, 70, 86]"
400,600,24,24,"[143, 219, 70, 86]"
400,625,24,24,"[168, 118, 62, 66]"
400,650,24,24,"[168, 118, 62, 66]"
400,675,24,24,"[73, 109, 250, 98]"
400,700,24,24,"[168, 118, 62, 66]"
400,725,24,24,"[168, 118, 62, 66]"
400,750,24,24,"[168, 118, 62, 66]"
400,775,24,24,"[73, 109, 250, 98]"
400,800,24,24,"[143, 219, 70, 86]"
400,825,24,24,"[143, 219, 70, 86]"
400,850,24,24,"[73, 109, 250, 98]"
400,875,24,24,"[73, 109, 250, 98]"
400,900,24,24,"[143, 219, 70, 86]"
400,925,24,24,"[73, 109, 250, 98]"
400,950,24,24,"[168, 118, 62, 66]"
400,975,24,24,"[168, 118, 62, 66]"
400,1000,24,24,"[73, 109, 250, 98]"
400,1025,24,24,"[168, 118, 62, 66]"
425,0,24,24,"[168, 118, 62, 66]"
425,25,24,24,"[143, 219, 70, 86]"
425,50,24,24,"[73, 109, 250, 98]"
425,75,24,24,"[143, 219, 70, 86]"
425,100,24,24,"[73, 109, 250, 98]"
425,125,24,24,"[168, 118, 62, 66]"
425,150,24,24,"[143, 219, 70, 86]"
425,175,24,24,"[168, 118, 62, 66]"
425,200,24,24,"[168, 118, 62, 66]"
425,225,24,24,"[73, 109, 250, 98]"
425,250,24,24,"[73, 109, 250, 98]"
425,275,24,24,"[143, 219, 70, 86]"
425,300,24,24,"[143, 219, 70, 86]"
425,325,24,24,"[73, 109, 250, 98]"
425,350,24,24,"[73, 109, 250, 98]"
425,375,24,24,"[73, 109, 250, 98]"
425,400,24,24,"[73, 109, 250, 98]"
425,425,24,24,"[168, 118, 62, 66]"
425,450,24,24,"[73, 109, 250, 98]"
425,475,24,24,"[143, 219, 70, 86]"
425,500,24,24,"[168, 118, 62, 66]"
425,525,24,24,"[143, 219, 70, 86]"
425,550,24,24,"[168, 118, 62, 66]"
425,575,24,24,"[168, 118, 62, 66]"
425,600,24,24,"[168, 118, 62, 66]"
425,625,24,24,"[73, 109, 250, 98]"
425,650,24,24,"[168, 118, 62, 66]"
425,675,24,24,"[143, 219, 70, 86]"
425,700,24,24,"[73, 109, 250, 98]"
425,725,24,24,"[168, 118, 62, 66]"
425,750,24,24,"[143, 219, 70, 86]"
425,775,24,24,"[73, 109, 250, 98]"
425,800,24,24,"[143, 219, 70, 86]"
425,825,24,24,"[168, 118, 62, 66]"
425,850,24,24,"[168, 118, 62, 66]"
425,875,24,24,"[73, 109, 250, 98]"
425,900,24,24,"[73, 109, 250, 98]"
425,925,24,24,"[143, 219, 70, 86]"
425,950,24,24,"[168, 118, 62, 66]"
425,975,24,24,"[143, 219, 70, 86]"
425,1000,24,24,"[143, 219, 70, 86]"
425,1025,24,24,"[168, 118, 62, 66]"
450,0,24,24,"[168, 118, 62, 66]"
450,25,24,24,"[73, 109, 250, 98]"
450,50,24,24,"[73, 109, 250, 98]"
450,75,24,24,"[168, 118, 62, 66]"
450,100,24,24,"[143, 219, 70, 86]"
450,125,24,24,"[143, 219, 70, 86]"
450,150,24,24,"[143, 219, 70, 86]"
450,175,24,24,"[143, 219, 70, 86]"
450,200,24,24,"[73, 109, 250, 98]"
450,225,24,24,"[73, 109, 250, 98]"
450,250,24,24,"[143, 219, 70, 86]"
450,275,24,24,"[73, 109, 250, 98]"
450,300,24,24,"[143, 219, 70, 86]"
450,325,24,24,"[73, 109, 250, 98]"
450,350,24,24,"[168, 118, 62, 66]"
450,375,24,24,"[73, 109, 250, 98]"
450,400,24,24,"[143, 219, 70, 86]"
450,425,24,24,"[143, 219, 70, 86]"
450,450,24,24,"[143, 219, 70, 86]"
450,475,24,24,"[143, 219, 70, 86]"
450,500,24,24,"[168, 118, 62, 66]"
450,525,24,24,"[73, 109, 250, 98]"
450,550,24,24,"[168, 118, 62, 66]"
450,575,24,24,"[73, 109, 250, 98]"
450,600,24,24,"[143, 219, 70, 86]"
450,625,24,24,"[73, 109, 250, 98]"
450,650,24,24,"[143, 219, 70, 86]"
450,675,24,24,"[168, 118, 62, 66]"
450,700,24,24,"[73, 109, 250, 98]"
450,725,24,24,"[143, 219, 70, 86]"
450,750,24,24,"[73, 109, 250, 98]"
450,775,24,24,"[168, 118, 62, 66]"
450,800,24,24,"[168, 118, 62, 66]"
450,825,24,24,"[168, 118, 62, 66]"
450,850,24,24,"[143, 219, 70, 86]"
450,875,24,24,"[168, 118, 62, 66]"
450,900,24,24,"[73, 109, 250, 98]"
450,925,24,24,"[168, 118, 62, 66]"
450,950,24,24,"[73, 109, 250, 98]"
450,975,24,24,"[168, 118, 62, 66]"
450,1000,24,24,"[143, 219, 70, 86]"
450,1025,24,24,"[143, 219, 70, 86]"
475,0,24,24,"[73, 109, 250, 98]"
475,25,24,24,"[168, 118, 62, 66]"
475,50,24,24,"[73, 109, 250, 98]"
475,75,24,24,"[143, 219, 70, 86]"
475,100,24,24,"[73, 109, 250, 98]"
475,125,24,24,"[143, 219, 70, 86]"
475,150,24,24,"[143, 219, 70, 86]"
475,175,24,24,"[168, 118, 62, 66]"
475,200,24,24,"[73, 109, 250, 98]"
475,225,24,24,"[168, 118, 62, 66]"
475,250,24,24,"[143, 219, 70, 86]"
475,275,24,24,"[168, 118, 62, 66]"
475,300,24,24,"[73, 109, 250, 98]"
475,325,24,24,"[73, 109, 250, 98]"
475,350,24,24,"[168, 118, 62, 66]"
475,375,24,24,"[168, 118, 62, 66]"
475,400,24,24,"[73, 109, 250, 98]"
475,425,24,24,"[168, 118, 62, 66]"
475,450,24,24,"[73, 109, 250, 98]"
475,475,24,24,"[168, 118, 62, 66]"
475,500,24,24,"[168, 118, 62, 66]"
475,525,24,24,"[143, 219, 70, 86]"
475,550,24,24,"[73, 109, 250, 98]"
475,575,24,24,"[168, 118, 62, 66]"
475,600,24,24,"[143, 219, 70, 86]"
475,625,24,24,"[73, 109, 250, 98]"
475,650,24,24,"[143, 219, 70, 86]"
475,675,24,24,"[143, 219, 70, 86]"
475,700,24,24,"[143, 219, 70, 86]"
475,725,24,24,"[143, 219, 70, 86]"
475,750,24,24,"[143, 219, 70, 86]"
475,775,24,24,"[143, 219, 70, 86]"
475,800,24,24,"[168, 118, 62, 66]"
475,825,24,24,"[73, 109, 250, 98]"
475,850,24,24,"[143, 219, 70, 86]"
475,875,24,24,"[143, 219, 70, 86]"
475,900,24,24,"[143, 219, 70, 86]"
475,925,24,24,"[168, 118, 62, 66]"
475,950,24,24,"[168, 118, 62, 66]"
475,975,24,24,"[73, 109, 250, 98]"
475,1000,24,24,"[143, 219, 70, 86]"
475,1025,24,24,"[143, 219, 70, 86]"
500,0,24,24,"[73, 109, 250, 98]"
500,25,24,24,"[143, 219, 70, 86]"
500,50,24,24,"[168, 118, 62, 66]"
500,75,24,24,"[73, 109, 250, 98]"
500,100,24,24,"[73, 109, 250, 98]"
500,125,24,24,"[143, 219, 70, 86]"
500,150,24,24,"[143, 219, 70, 86]"
500,175,24,24,"[73, 109, 250, 98]"
500,200,24,24,"[168, 118, 62, 66]"
500,225,24,24,"[168, 118, 62, 66]"
500,250,24,24,"[143, 219, 70, 86]"
500,275,24,24,"[73, 109, 250, 98]"
500,300,24,24,"[73, 109, 250, 98]"
500,325,24,24,"[168, 118, 62, 66]"
500,350,24,24,"[143, 219, 70, 86]"
500,375,24,24,"[168, 118, 62, 66]"
500,400,24,24,"[143, 219, 70, 86]"
500,425,24,24,"[168, 118, 62, 66]"
500,450,24,24,"[73, 109, 250, 98]"
500,475,24,24,"[143, 219, 70, 86]"
500,500,24,24,"[143, 219, 70, 86]"
500,525,24,24,"[73, 109, 250, 98]"
500,550,24,24,"[168, 118, 62, 66]"
500,575,24,24,"[168, 118, 62, 66]"
500,600,24,24,"[143, 219, 70, 86]"
500,625,24,24,"[73, 109, 250, 98]"
500,650,24,24,"[143, 219, 70, 86]"
500,675,24,24,"[143, 219, 70, 86]"
500,700,24,24,"[168, 118, 62, 66]"
500,725,24,24,"[73, 109, 250, 98]"
500,750,24,24,"[143, 219, 70, 86]"
500,775,24,24,"[168, 118, 62, 66]"
500,800,24,24,"[73, 109, 250, 98]"
500,825,24,24,"[143, 219, 70, 86]"
500,850,24,24,"[143, 219, 70, 86]"
500,875,24,24,"[73, 109, 250, 98]"
500,900,24,24,"[168, 118, 62, 66]"
500,925,24,24,"[143, 219, 70, 86]"
500,950,24,24,"[168, 118, 62, 66]"
500,975,24,24,"[168, 118, 62, 66]"
500,1000,24,24,"[73, 109, 250, 98]"
500,1025,24,24,"[168, 118, 62, 66]"
525,0,24,24,"[168, 118, 62, 66]"
525,25,24,24,"[143, 219, 70, 86]"
525,50,24,24,"[73, 109, 250, 98]"
525,75,24,24,"[73, 109, 250, 98]"
525,100,24,24,"[168, 118, 62, 66]"
525,125,24,24,"[143, 219, 70, 86]"
525,150,24,24,"[73, 109, 250, 98]"
525,175,24,24,"[168, 118, 62, 66]"
525,200,24,24,"[168, 118, 62, 66]"
525,225,24,24,"[73, 109, 250, 98]"
525,250,24,24,"[168, 118, 62, 66]"
525,275,24,24,"[73, 109, 250, 98]"
525,300,24,24,"[143, 219, 70, 86]"
525,325,24,24,"[168, 118, 62, 66]"
525,350,24,24,"[143, 219, 70, 86]"
525,375,24,24,"[143, 219, 70, 86]"
525,400,24,24,"[168, 118, 62, 66]"
525,425,24,24,"[143, 219, 70, 86]"
525,450,24,24,"[143, 219, 70, 86]"
525,475,24,24,"[143, 219, 70, 86]"
525,500,24,24,"[143, 219, 70, 86]"
525,525,24,24,"[168, 118, 62, 66]"
525,550,24,24,"[73, 109, 250, 98]"
525,575,24,24,"[168, 118, 62, 66]"
525,600,24,24,"[143, 219, 70, 86]"
525,625,24,24,"[143, 219, 70, 86]"
525,650,24,24,"[168, 118, 62, 66]"
525,675,24,24,"[168, 118, 62, 66]"
525,700,24,24,"[143, 219, 70, 86]"
525,725,24,24,"[73, 109, 250, 98]"
525,750,24,24,"[143, 219, 70, 86]"
525,775,24,24,"[73, 109, 250, 98]"
525,800,24,24,"[73, 109, 250, 98]"
525,825,24,24,"[168, 118, 62, 66]"
525,850,24,24,"[168, 118, 62, 66]"
525,875,24,24,"[143, 219, 70, 86]"
525,900,24,24,"[143, 219, 70, 86]"
525,925,24,24,"[168, 118, 62, 66]"
525,950,24,24,"[143, 219, 70, 86]"
525,975,24,24,"[143, 219, 70, 86]"
525,1000,24,24,"[143, 219, 70, 86]"
525,1025,24,24,"[73, 109, 250, 98]"
550,0,24,24,"[143, 219, 70, 86]"
550,25,24,24,"[73, 109, 250, 98]"
550,50,24,24,"[168, 118, 62, 66]"
550,75,24,24,"[168, 118, 62, 66]"
550,100,24,24,"[143, 219, 70, 86]"
550,125,24,24,"[143, 219, 70, 86]"
550,150,24,24,"[168, 118, 62, 66]"
550,175,24,24,"[73, 109, 250, 98]"
550,200,24,24,"[143, 219, 70, 86]"
550,225,24,24,"[73, 109, 250, 98]"
550,250,24,24,"[168, 118, 62, 66]"
550,275,24,24,"[143, 219, 70, 86]"
550,300,24,24,"[168, 118, 62, 66]"
550,325,24,24,"[73, 109, 250, 98]"
550,350,24,24,"[143, 219, 70, 86]"
550,375,24,24,"[168, 118, 62, 66]"
550,400,24,24,"[143, 219, 70, 86]"
550,425,24,24,"[168, 118, 62, 66]"
550,450,24,24,"[168, 118, 62, 66]"
550,475,24,24,"[73, 109, 250, 98]"
550,500,24,24,"[143, 219, 70, 86]"
550,525,24,24,"[73, 109, 250, 98]"
550,550,24,24,"[143, 219, 70, 86]"
550,575,24,24,"[73, 109, 250, 98]"
550,600,24,24,"[168, 118, 62, 66]"
550,625,24,24,"[168, 118, 62, 66]"
550,650,24,24,"[143, 219, 70, 86]"
550,675,24,24,"[143, 219, 70, 86]"
550,700,24,24,"[168, 118, 62, 66]"
550,725,24,24,"[73, 109, 250, 98]"
550,750,24,24,"[143, 219, 70, 86]"
550,775,24,24,"[143, 219, 70, 86]"
550,800,24,24,"[143, 219, 70, 86]"
550,825,24,24,"[168, 118, 62, 66]"
550,850,24,24,"[168, 118, 62, 66]"
550,875,24,24,"[168, 118, 62, 66]"
550,900,24,24,"[168, 118, 62, 66]"
550,925,24,24,"[73, 109, 250, 98]"
550,950,24,24,"[73, 109, 250, 98]"
550,975,24,24,"[143, 219, 70, 86]"
550,1000,24,24,"[143, 219, 70, 86]"
550,1025,24,24,"[168, 118, 62, 66]"
575,0,24,24,"[73, 109, 250, 98]"
575,25,24,24,"[168, 118, 62, 66]"
575,50,24,24,"[73, 109, 250, 98]"
575,75,24,24,"[73, 109, 250, 98]"
575,100,24,24,"[168, 118, 62, 66]"
575,125,24,24,"[168, 118, 62, 66]"
575,150,24,24,"[168, 118, 62, 66]"
575,175,24,24,"[143, 219, 70, 86]"
575,200,24,24,"[168, 118, 62, 66]"
575,225,24,24,"[143, 219, 70, 86]"
575,250,24,24,"[143, 219, 70, 86]"
575,275,24,24,"[143, 219, 70, 86]"
575,300,24,24,"[143, 219, 70, 86]"
575,325,24,24,"[143, 219, 70, 86]"
575,350,24,24,"[143, 219, 70, 86]"
575,375,24,24,"[73, 109, 250, 98]"
575,400,24,24,"[168, 118, 62, 66]"
575,425,24,24,"[168, 118, 62, 66]"
575,450,24,24,"[168, 118, 62, 66]"
575,475,24,24,"[143, 219, 70, 86]"
575,500,24,24,"[143, 219, 70, 86]"
575,525,24,24,"[73, 109, 250, 98]"
575,550,24,24,"[73, 109, 250, 98]"
575,575,24,24,"[168, 118, 62, 66]"
575,600,24,24,"[168, 118, 62, 66]"
575,625,24,24,"[168, 118, 62, 66]"
575,650,24,24,"[143, 219, 70, 86]"
575,675,24,24,"[143, 219, 70, 86]"
575,700,24,24,"[168, 118, 62, 66]"
575,725,24,24,"[143, 219, 70, 86]"
575,750,24,24,"[168, 118, 62, 66]"
575,775,24,24,"[143, 219, 70, 86]"
575,800,24,24,"[143, 219, 70, 86]"
575,825,24,24,"[168, 118, 62, 66]"
575,850,24,24,"[73, 109, 250, 98]"
575,875,24,24,"[73, 109, 250, 98]"
575,900,24,24,"[73, 109, 250, 98]"
575,925,24,24,"[143, 219, 70, 86]"
575,950,24,24,"[143, 219, 70, 86]"
575,975,24,24,"[143, 219, 70, 86]"
575,1000,24,24,"[168, 118, 62, 66]"
575,1025,24,24,"[143, 219, 70, 86]"
600,0,24,24,"[168, 118, 62, 66]"
600,25,24,24,"[73, 109, 250, 98]"
600,50,24,24,"[73, 109, 250, 98]"
600,75,24,24,"[143, 219, 70, 86]"
600,100,24,24,"[73, 109, 250, 98]"
600,125,24,24,"[73, 109, 250, 98]"
600,150,24,24,"[168, 118, 62, 66]"
600,175,24,24,"[73, 109, 250, 98]"
600,200,24,24,"[73, 109, 250, 98]"
600,225,24,24,"[143, 219, 70, 86]"
600,250,24,24,"[168, 118, 62, 66]"
600,275,24,24,"[168, 118, 62, 66]"
600,300,24,24,"[168, 118, 62, 66]"
600,325,24,24,"[168, 118, 62, 66]"
600,350,24,24,"[73, 109, 250, 98]"
600,375,24,24,"[143, 219, 70, 86]"
600,400,24,24,"[168, 118, 62, 66]"
600,425,24,24,"[168, 118, 62, 66]"
600,450,24,24,"[73, 109, 250, 98]"
600,475,24,24,"[143, 219, 70, 86]"
600,500,24,24,"[168, 118, 62, 66]"
600,525,24,24,"[73, 109, 250, 98]"
600,550,24,24,"[168, 118, 62, 66]"
600,575,24,24,"[168, 118, 62, 66]"
600,600,24,24,"[73, 109, 250, 98]"
600,625,24,24,"[143, 219, 70, 86]"
600,650,24,24,"[168, 118, 62, 66]"
600,675,24,24,"[73, 109, 250, 98]"
600,700,24,24,"[143, 219, 70, 86]"
600,725,24,24,"[168, 118, 62, 66]"
600,750,24,24,"[143, 219, 70, 86]"
600,775,24,24,"[168, 118, 62, 66]"
600,800,24,24,"[168, 118, 62, 66]"
600,825,24,24,"[143, 219, 70, 86]"
600,850,24,24,"[73, 109, 250, 98]"
600,875,24,24,"[73, 109, 250, 98]"
600,900,24,24,"[168, 118, 62, 66]"
600,925,24,24,"[143, 219, 70, 86]"
600,950,24,24,"[168, 118, 62, 66]"
600,975,24,24,"[73, 109, 250, 98]"
600,1000,24,24,"[168, 118, 62, 66]"
600,1025,24,24,"[73, 109, 250, 98]"
625,0,24,24,"[168, 118, 62, 66]"
625,25,24,24,"[168, 118, 62, 66]"
625,50,24,24,"[73, 109, 250, 98]"
625,75,24,24,"[168, 118, 62, 66]"
625,100,24,24,"[143, 219, 70, 86]"
625,125,24,24,"[73, 109, 250, 98]"
625,150,24,24,"[168, 118, 62, 66]"
625,175,24,24,"[168, 118, 62, 66]"
625,200,24,24,"[168, 118, 62, 66]"
625,225,24,24,"[168, 118, 62, 66]"
625,250,24,24,"[73, 109, 250, 98]"
625,275,24,24,"[143, 219, 70, 86]"
625,300,24,24,"[168, 118, 62, 66]"
625,325,24,24,"[73, 109, 250, 98]"
625,350,24,24,"[143, 219, 70, 86]"
625,375,24,24,"[143, 219, 70, 86]"
625,400,24,24,"[168, 118, 62, 66]"
625,425,24,24,"[168, 118, 62, 66]"
625,450,24,24,"[168, 118, 62, 66]"
625,475,24,24,"[168, 118, 62, 66]"
625,500,24,24,"[73, 109, 250, 98]"
625,525,24,24,"[73, 109, 250, 98]"
625,550,24,24,"[143, 219, 70, 86]"
625,575,24,24,"[143, 219, 70, 86]"
625,600,24,24,"[73, 109, 250, 98]"
625,625,24,24,"[73, 109, 250, 98]"
625,650,24,24,"[143, 219, 70, 86]"
625,675,24,24,"[143, 219, 70, 86]"
625,700,24,24,"[143, 219, 70, 86]"
625,725,24,24,"[168, 118, 62, 66]"
625,750,24,24,"[143, 219, 70, 86]"
625,775,24,24,"[168, 118, 62, 66]"
625,800,24,24,"[143, 219, 70, 86]"
625,825,24,24,"[168, 118, 62, 66]"
625,850,24,24,"[143, 219, 70, 86]"
625,875,24,24,"[143, 219, 70, 86]"
625,900,24,24,"[143, 219, 70, 86]"
625,925,24,24,"[143, 219, 70, 86]"
625,950,24,24,"[143, 219, 70, 86]"
625,975,24,24,"[143, 219, 70, 86]"
625,1000,24,24,"[143, 219, 70, 86]"
625,1025,24,24,"[143, 219, 70, 86]"
650,0,24,24,"[73, 109, 250, 98]"
650,25,24,24,"[168, 118, 62, 66]"
650,50,24,24,"[168, 118, 62, 66]"
650,75,24,24,"[168, 118, 62, 66]"
650,100,24,24,"[168, 118, 62, 66]"
650,125,24,24,"[73, 109, 250, 98]"
650,150,24,24,"[143, 219, 70, 86]"
650,175,24,24,"[168, 118, 62, 66]"
650,200,24,24,"[168, 118, 62, 66]"
650,225,24,24,"[168, 118, 62, 66]"
650,250,24,24,"[143, 219, 70, 86]"
650,275,24,24,"[73, 109, 250, 98]"
650,300,24,24,"[143, 219, 70, 86]"
650,325,24,24,"[143, 219, 70, 86]"
650,350,24,24,"[168, 118, 62, 66]"
650,375,24,24,"[73, 109, 250, 98]"
650,400,24,24,"[73, 109, 250, 98]"
650,425,24,24,"[73, 109, 250, 98]"
650,450,24,24,"[73, 109, 250, 98]"
650,475,24,24,"[168, 118, 62, 66]"
650,500,24,24,"[168, 118, 62, 66]"
650,525,24,24,"[73, 109, 250, 98]"
650,550,24,24,"[143, 219, 70, 86]"
650,575,24,24,"[168, 118, 62, 66]"
650,600,24,24,"[168, 118, 62, 66]"
650,625,24,24,"[143, 219, 70, 86]"
650,650,24,24,"[143, 219, 70, 86]"
650,675,24,24,"[73, 109, 250, 98]"
650,700,24,24,"[73, 109, 250, 98]"
650,725,24,24,"[73, 109, 250, 98]"
650,750,24,24,"[143, 219, 70, 86]"
650,775,24,24,"[73, 109, 250, 98]"
650,800,24,24,"[143, 219, 70, 86]"
650,825,24,24,"[168, 118, 62, 66]"
650,850,24,24,"[73, 109, 250, 98]"
650,875,24,24,"[168, 118, 62, 66]"
650,900,24,24,"[168, 118, 62, 66]"
650,925,24,24,"[168, 118, 62, 66]"
650,950,24,24,"[73, 109, 250, 98]"
650,975,24,24,"[73, 109, 250, 98]"
650,1000,24,24,"[73, 109, 250, 98]"
650,1025,24,24,"[143, 219, 70, 86]"
675,0,24,24,"[73, 109, 250, 98]"
675,25,24,24,"[168, 118, 62, 66]"
675,50,24,24,"[73, 109, 250, 98]"
675,75,24,24,"[168, 118, 62, 66]"
675,100,24,24,"[168, 118, 62, 66]"
675,125,24,24,"[168, 118, 62, 66]"
675,150,24,24,"[143, 219, 70, 86]"
675,175,24,24,"[73, 109, 250, 98]"
675,200,24,24,"[73, 109, 250, 98]"
675,225,24,24,"[143, 219, 70, 86]"
675,250,24,24,"[73, 109, 250, 98]"
675,275,24,24,"[143, 219, 70, 86]"
675,300,24,24,"[73, 109, 250, 98]"
675,325,24,24,"[73, 109, 250, 98]"
675,350,24,24,"[168, 118, 62, 66]"
675,375,24,24,"[73, 109, 250, 98]"
675,400,24,24,"[168, 118, 62, 66]"
675,425,24,24,"[73, 109, 250, 98]"
675,450,24,24,"[143, 219, 70, 86]"
675,475,24,24,"[73, 109, 250, 98]"
675,500,24,24,"[168, 118, 62, 66]"
675,525,24,24,"[73, 109, 250, 98]"
675,550,24,24,"[73, 109, 250, 98]"
675,575,24,24,"[168, 118, 62, 66]"
675,600,24,24,"[143, 219, 70, 86]"
675,625,24,24,"[143, 219, 70, 86]"
675,650,24,24,"[73, 109, 250, 98]"
675,675,24,24,"[168, 118, 62, 66]"
675,700,24,24,"[168, 118, 62, 66]"
675,725,24,24,"[143, 219, 70, 86]"
675,750,24,24,"[143, 219, 70, 86]"
675,775,24,24,"[168, 118, 62, 66]"
675,800,24,24,"[143, 219, 70, 86]"
675,825,24,24,"[143, 219, 70, 86]"
675,850,24,24,"[143, 219, 70, 86]"
675,875,24,24,"[168, 118, 62, 66]"
675,900,24,24,"[168, 118, 62, 66]"
675,925,24,24,"[73, 109, 250, 98]"
675,950,24,24,"[168, 118, 62, 66]"
675,975,24,24,"[73, 109, 250, 98]"
675,1000,24,24,"[73, 109, 250, 98]"
675,1025,24,24,"[168, 118, 62, 66]"
700,0,24,24,"[73, 109, 250, 98]"
700,25,24,24,"[168, 118, 62, 66]"
700,50,24,24,"[143, 219, 70, 86]"
700,75,24,24,"[143, 219, 70, 86]"
700,100,24,24,"[143, 219, 70, 86]"
700,125,24,24,"[73, 109, 250, 98]"
700,150,24,24,"[73, 109, 250, 98]"
700,175,24,24,"[168, 118, 62, 66]"
700,200,24,24,"[168, 118, 62, 66]"
700,225,24,24,"[143, 219, 70, 86]"
700,250,24,24,"[168, 118, 62, 66]"
700,275,24,24,"[168, 118, 62, 66]"
700,300,24,24,"[73, 109, 250, 98]"
700,325,24,24,"[73, 109, 250, 98]"
700,350,24,24,"[143, 219, 70, 86]"
700,375,24,24,"[168, 118, 62, 66]"
700,400,24,24,"[143, 219, 70, 86]"
700,425,24,24,"[143, 219, 70, 86]"
700,450,24,24,"[143, 219, 70, 86]"
700,475,24,24,"[143, 219, 70, 86]"
700,500,24,24,"[168, 118, 62, 66]"
700,525,24,24,"[73, 109, 250, 98]"
700,550,24,24,"[73, 109, 250, 98]"
700,575,24,24,"[143, 219, 70, 86]"
700,600,24,24,"[143, 219, 70, 86]"
700,625,24,24,"[168, 118, 62, 66]"
700,650,24,24,"[168, 118, 62, 66]"
700,675,24,24,"[143, 219, 70, 86]"
700,700,24,24,"[143, 219, 70, 86]"
700,725,24,24,"[143, 219, 70, 86]"
700,750,24,24,"[73, 109, 250, 98]"
700,775,24,24,"[168, 118, 62, 66]"
700,800,24,24,"[168, 118, 62, 66]"
700,825,24,24,"[143, 219, 70, 86]"
700,850,24,24,"[73, 109, 250, 98]"
700,875,24,24,"[143, 219, 70, 86]"
700,900,24,24,"[168, 118, 62, 66]"
